2023-01-24 16:18:39,019 INFO    StreamThr :14374 [internal.py:wandb_internal():87] W&B internal server running at pid: 14374, started at: 2023-01-24 16:18:39.019227
2023-01-24 16:18:39,020 DEBUG   HandlerThread:14374 [handler.py:handle_request():144] handle_request: status
2023-01-24 16:18:39,022 INFO    WriterThread:14374 [datastore.py:open_for_write():85] open: /home/robotlabx/mtl-world/wandb/run-20230124_161839-rpfo0hul/run-rpfo0hul.wandb
2023-01-24 16:18:39,022 DEBUG   SenderThread:14374 [sender.py:send():334] send: header
2023-01-24 16:18:39,031 DEBUG   SenderThread:14374 [sender.py:send():334] send: run
2023-01-24 16:18:39,500 INFO    SenderThread:14374 [dir_watcher.py:__init__():216] watching files in: /home/robotlabx/mtl-world/wandb/run-20230124_161839-rpfo0hul/files
2023-01-24 16:18:39,501 INFO    SenderThread:14374 [sender.py:_start_run_threads():1065] run started: rpfo0hul with start time 1674573519.019332
2023-01-24 16:18:39,501 DEBUG   SenderThread:14374 [sender.py:send_request():361] send_request: summary_record
2023-01-24 16:18:39,501 INFO    SenderThread:14374 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-24 16:18:39,502 DEBUG   HandlerThread:14374 [handler.py:handle_request():144] handle_request: check_version
2023-01-24 16:18:39,502 DEBUG   SenderThread:14374 [sender.py:send_request():361] send_request: check_version
2023-01-24 16:18:39,648 DEBUG   HandlerThread:14374 [handler.py:handle_request():144] handle_request: run_start
2023-01-24 16:18:39,650 DEBUG   HandlerThread:14374 [system_info.py:__init__():31] System info init
2023-01-24 16:18:39,650 DEBUG   HandlerThread:14374 [system_info.py:__init__():46] System info init done
2023-01-24 16:18:39,650 INFO    HandlerThread:14374 [system_monitor.py:start():151] Starting system monitor
2023-01-24 16:18:39,650 INFO    SystemMonitor:14374 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 16:18:39,650 INFO    HandlerThread:14374 [system_monitor.py:probe():172] Collecting system info
2023-01-24 16:18:39,651 INFO    SystemMonitor:14374 [interfaces.py:start():168] Started cpu
2023-01-24 16:18:39,651 INFO    SystemMonitor:14374 [interfaces.py:start():168] Started disk
2023-01-24 16:18:39,651 INFO    SystemMonitor:14374 [interfaces.py:start():168] Started gpu
2023-01-24 16:18:39,651 INFO    SystemMonitor:14374 [interfaces.py:start():168] Started memory
2023-01-24 16:18:39,652 INFO    SystemMonitor:14374 [interfaces.py:start():168] Started network
2023-01-24 16:18:39,682 DEBUG   HandlerThread:14374 [system_info.py:probe():195] Probing system
2023-01-24 16:18:39,687 DEBUG   HandlerThread:14374 [system_info.py:_probe_git():180] Probing git
2023-01-24 16:18:39,699 DEBUG   HandlerThread:14374 [system_info.py:_probe_git():188] Probing git done
2023-01-24 16:18:39,699 DEBUG   HandlerThread:14374 [system_info.py:probe():241] Probing system done
