2023-01-24 16:33:55,997 INFO    StreamThr :19681 [internal.py:wandb_internal():87] W&B internal server running at pid: 19681, started at: 2023-01-24 16:33:55.997435
2023-01-24 16:33:55,999 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: status
2023-01-24 16:33:56,000 INFO    WriterThread:19681 [datastore.py:open_for_write():85] open: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/run-iikvq5wx.wandb
2023-01-24 16:33:56,001 DEBUG   SenderThread:19681 [sender.py:send():334] send: header
2023-01-24 16:33:56,008 DEBUG   SenderThread:19681 [sender.py:send():334] send: run
2023-01-24 16:33:56,478 INFO    SenderThread:19681 [dir_watcher.py:__init__():216] watching files in: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files
2023-01-24 16:33:56,479 INFO    SenderThread:19681 [sender.py:_start_run_threads():1065] run started: iikvq5wx with start time 1674574435.997885
2023-01-24 16:33:56,479 DEBUG   SenderThread:19681 [sender.py:send_request():361] send_request: summary_record
2023-01-24 16:33:56,479 INFO    SenderThread:19681 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-24 16:33:56,479 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: check_version
2023-01-24 16:33:56,480 DEBUG   SenderThread:19681 [sender.py:send_request():361] send_request: check_version
2023-01-24 16:33:56,662 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: run_start
2023-01-24 16:33:56,667 DEBUG   HandlerThread:19681 [system_info.py:__init__():31] System info init
2023-01-24 16:33:56,667 DEBUG   HandlerThread:19681 [system_info.py:__init__():46] System info init done
2023-01-24 16:33:56,667 INFO    HandlerThread:19681 [system_monitor.py:start():151] Starting system monitor
2023-01-24 16:33:56,667 INFO    SystemMonitor:19681 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 16:33:56,667 INFO    HandlerThread:19681 [system_monitor.py:probe():172] Collecting system info
2023-01-24 16:33:56,668 INFO    SystemMonitor:19681 [interfaces.py:start():168] Started cpu
2023-01-24 16:33:56,668 INFO    SystemMonitor:19681 [interfaces.py:start():168] Started disk
2023-01-24 16:33:56,669 INFO    SystemMonitor:19681 [interfaces.py:start():168] Started gpu
2023-01-24 16:33:56,669 INFO    SystemMonitor:19681 [interfaces.py:start():168] Started memory
2023-01-24 16:33:56,671 INFO    SystemMonitor:19681 [interfaces.py:start():168] Started network
2023-01-24 16:33:56,698 DEBUG   HandlerThread:19681 [system_info.py:probe():195] Probing system
2023-01-24 16:33:56,703 DEBUG   HandlerThread:19681 [system_info.py:_probe_git():180] Probing git
2023-01-24 16:33:56,715 DEBUG   HandlerThread:19681 [system_info.py:_probe_git():188] Probing git done
2023-01-24 16:33:56,715 DEBUG   HandlerThread:19681 [system_info.py:probe():241] Probing system done
2023-01-24 16:33:56,715 DEBUG   HandlerThread:19681 [system_monitor.py:probe():181] {'os': 'Linux-5.4.0-050400-generic-x86_64-with-glibc2.27', 'python': '3.9.16', 'heartbeatAt': '2023-01-24T15:33:56.698432', 'startedAt': '2023-01-24T15:33:55.990592', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/robotlabx/mtl-world/train_model.py', 'codePath': 'train_model.py', 'git': {'remote': 'https://github.com/dimarapis/mtl-world.git', 'commit': '54fc1f56fd36f244c22cd479820ff9cd33621d88'}, 'email': 'dimarapis@hotmail.com', 'root': '/home/robotlabx/mtl-world', 'host': 'robotlabX', 'username': 'robotlabx', 'executable': '/home/robotlabx/anaconda3/envs/multisim/bin/python', 'cpu_count': 16, 'cpu_count_logical': 24, 'cpu_freq': {'current': 1500.7439166666666, 'min': 800.0, 'max': 4766.666666666667}, 'cpu_freq_per_core': [{'current': 1500.052, 'min': 800.0, 'max': 5200.0}, {'current': 1500.033, 'min': 800.0, 'max': 5200.0}, {'current': 1500.281, 'min': 800.0, 'max': 5200.0}, {'current': 1502.935, 'min': 800.0, 'max': 5200.0}, {'current': 1501.2, 'min': 800.0, 'max': 5200.0}, {'current': 1500.294, 'min': 800.0, 'max': 5200.0}, {'current': 1500.006, 'min': 800.0, 'max': 5200.0}, {'current': 1501.65, 'min': 800.0, 'max': 5200.0}, {'current': 1500.087, 'min': 800.0, 'max': 5200.0}, {'current': 1500.871, 'min': 800.0, 'max': 5200.0}, {'current': 1500.0, 'min': 800.0, 'max': 5200.0}, {'current': 1506.607, 'min': 800.0, 'max': 5200.0}, {'current': 1500.949, 'min': 800.0, 'max': 5200.0}, {'current': 1501.873, 'min': 800.0, 'max': 5200.0}, {'current': 1500.349, 'min': 800.0, 'max': 5200.0}, {'current': 1501.691, 'min': 800.0, 'max': 5200.0}, {'current': 1500.471, 'min': 800.0, 'max': 3900.0}, {'current': 1502.777, 'min': 800.0, 'max': 3900.0}, {'current': 1500.408, 'min': 800.0, 'max': 3900.0}, {'current': 1500.007, 'min': 800.0, 'max': 3900.0}, {'current': 1500.599, 'min': 800.0, 'max': 3900.0}, {'current': 1500.0, 'min': 800.0, 'max': 3900.0}, {'current': 1494.886, 'min': 800.0, 'max': 3900.0}, {'current': 1499.828, 'min': 800.0, 'max': 3900.0}], 'disk': {'total': 398.4970474243164, 'used': 376.2873878479004}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25438322688}], 'memory': {'total': 31.17803955078125}}
2023-01-24 16:33:56,715 INFO    HandlerThread:19681 [system_monitor.py:probe():182] Finished collecting system info
2023-01-24 16:33:56,715 INFO    HandlerThread:19681 [system_monitor.py:probe():185] Publishing system info
2023-01-24 16:33:56,715 DEBUG   HandlerThread:19681 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-01-24 16:33:56,716 DEBUG   HandlerThread:19681 [system_info.py:_save_pip():67] Saving pip packages done
2023-01-24 16:33:56,716 DEBUG   HandlerThread:19681 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-01-24 16:33:57,479 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/conda-environment.yaml
2023-01-24 16:33:57,480 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/requirements.txt
2023-01-24 16:33:57,480 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/wandb-summary.json
2023-01-24 16:33:57,880 DEBUG   HandlerThread:19681 [system_info.py:_save_conda():86] Saving conda packages done
2023-01-24 16:33:57,881 INFO    HandlerThread:19681 [system_monitor.py:probe():187] Finished publishing system info
2023-01-24 16:33:57,883 DEBUG   SenderThread:19681 [sender.py:send():334] send: files
2023-01-24 16:33:57,883 INFO    SenderThread:19681 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-24 16:33:57,886 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: stop_status
2023-01-24 16:33:57,886 DEBUG   SenderThread:19681 [sender.py:send_request():361] send_request: stop_status
2023-01-24 16:33:58,089 DEBUG   SenderThread:19681 [sender.py:send():334] send: telemetry
2023-01-24 16:33:58,479 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/conda-environment.yaml
2023-01-24 16:33:58,479 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/wandb-metadata.json
2023-01-24 16:33:58,479 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_created():275] file/dir created: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/output.log
2023-01-24 16:33:58,556 INFO    Thread-16 :19681 [upload_job.py:push():143] Uploaded file /tmp/tmp38wwjgitwandb/hcgnyj22-wandb-metadata.json
2023-01-24 16:34:00,479 INFO    Thread-13 :19681 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/robotlabx/mtl-world/wandb/run-20230124_163355-iikvq5wx/files/output.log
2023-01-24 16:34:01,083 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 16:34:01,088 DEBUG   SenderThread:19681 [sender.py:send():334] send: exit
2023-01-24 16:34:01,088 INFO    SenderThread:19681 [sender.py:send_exit():557] handling exit code: 1
2023-01-24 16:34:01,089 INFO    SenderThread:19681 [sender.py:send_exit():559] handling runtime: 4
2023-01-24 16:34:01,090 INFO    SenderThread:19681 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-24 16:34:01,090 INFO    SenderThread:19681 [sender.py:send_exit():565] send defer
2023-01-24 16:34:01,090 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: defer
2023-01-24 16:34:01,090 INFO    HandlerThread:19681 [handler.py:handle_request_defer():170] handle defer: 0
2023-01-24 16:34:01,090 DEBUG   SenderThread:19681 [sender.py:send_request():361] send_request: defer
2023-01-24 16:34:01,090 INFO    SenderThread:19681 [sender.py:send_request_defer():581] handle sender defer: 0
2023-01-24 16:34:01,090 INFO    SenderThread:19681 [sender.py:transition_state():585] send defer: 1
2023-01-24 16:34:01,090 DEBUG   HandlerThread:19681 [handler.py:handle_request():144] handle_request: defer
